title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
3900,Philia Rosé: The Prophecy of the Crown of Thorns,FANTASY,TUESDAY,167,257095,9.58,17203886,1901345,ONGOING,FALSE,"Ryuta,BHD,Kim Youngji","A hotheaded young nun must stop an uprising by a murderous prince prophesied to bring about the destruction of their kingdom. But there more to this nun than meets the eye. Philia is a young woman hiding in a child body but with the power to read minds and see visions. Meanwhile, Prince Leo of Elaion is raising a formidable army to take over his father throne. Can Philia convince him to give up his bloodthirsty ambitions and stave off the demise of the Kingdom of Elaion?"
3899,Our Walk Home,ROMANCE,WEDNESDAY,30,448820,9.75,14289484,1335962,HIATUS,FALSE,furanc0,"Akihiko Shiraishi has it all: perfect grades, a talent for sports, and a charismatic smile. In reality, however, he's an awkward mess doing his best to meet expectations. To top it off, he's forced to compete with Harumi Kurose, a young prodigy from a rival school. Harumi is known to be cold and intimidating, so when their paths cross, Akihiko learns he may not the only one putting up a facade. Could their relationship bloom into something more?"
3898,Ode to Our Youth,COMEDY,SUNDAY,7,38013,9.4,804894,86073,COMPLETED,TRUE,Heenari,"Bye, Yongsu It going to be hard, but please carry on I really loved you Yongsu was dumped today by his girlfriend. And the burden she left is far too big of a debt. Unfortunate credit delinquent Yongsu is now forced to live each day to the fullest. Every day is a struggle for him to pay up. And he meets various people along the way. His today comes and goes, just like everyone todays."
3795,Counting Sheep,HORROR,MONDAY,5,90795,9.23,3404039,428709,COMPLETED,TRUE,A.Rasen,"A recurring dream haunts Caleb every night, but what seems like a simple nightmare begins to have consequences in the real world, turning the town of Blackgrove into a place where it is best to stay awake."
3792,The Retreats,ACTION,SUNDAY,7,46171,9.52,683261,98980,COMPLETED,TRUE,"Hyungwuk Shin,Sunhee Kim","In the distant future, people live in abundance in the Retreats, a socalled Paradise on Earth. This prosperity is made possible at the expense of an impoverished underclass in the surrounding slums of Brine, who must either serve the citizens of the Retreats or fight in the dreaded Battlegrounds for a shot at becoming a Retreats citizen. For Brine resident John Canty, whose father and grandfather died in the Battlegrounds, the desire to rise to the Retreats seems like a hopeless pipedream. All that changes when his new job takes him into the Retreats and he encounters Edward, a boy who looks identical to his own son Gable"
3791,Discovering Love: A Harlequin Romance Collection,ROMANCE,"MONDAY,THURSDAY",9,66169,8.69,1839571,199024,COMPLETED,TRUE,Various Artists,"Is love ever where we expect it to be? Love has a way of bringing people together, no matter how different they might seem. Come along on this journey to discover the stories of unexpected pairs finding love in this anthology from Harlequin complete with dramatic reunions, offlimits relationships, and magic! It won be easy to overcome life complicated trials and tribulations, but love always finds a way back to the heart."
3790,Secretary Out-of-Order,ROMANCE,TUESDAY,7,756078,9.3,33173341,2628537,COMPLETED,TRUE,"QuornQuorn,Parand","Yueun Gam, a very capable secretary, works at IREN under the relentless CEO, Dohyeok Chae. After getting fed up with Dohyeok ruthless workload and cruel behavior, she buys a lottery ticket out of impulse and wins. Full of hope for her future, she hands in a letter of resignation only to be rejected."
3789,Our House,SLICE_OF_LIFE,WEDNESDAY,10,87534,8.87,2499105,388335,COMPLETED,TRUE,"Jinha,Jin Jong Kyung","Hana is the daughter of the owner of Four Seasons share house. When her parents leave to pursue their lifetime dream of traveling around the world, she left in charge of looking after the place. But this seemingly peaceful and harmonious share house never fails to surprise everyone with unexpected events. Will Hana be able to handle being in control?"
3788,WEBTOON x BTS,FANTASY,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,827885,9.7,11466246,1289035,COMPLETED,FALSE,WEBTOON,"At that moment I was drawn to an unknown force.As we wait for the series premiere of 7FATES: CHAKHO, check out these teaser episodes that will drop each day for every member, starting on Christmas!"
3787,To Not Die,DRAMA,TUESDAY,161,412484,9.75,33445814,2045008,HIATUS,FALSE,"Parae,Jinguk Lim","Dajun is bullied every single day at school. Desperate, he believes taking his own life will end his torment but soon realizes it's not him who deserves to die it's all the scumbags in this world. And when an incident with his bullies forces him to have to fend for himself on the streets, Dajun sets out for revenge. To do so, hell need to become strong. But he quickly learns that school bullies aren his greatest enemy he now got bigger fish to fry."
3786,THE STAR SEEKERS,FANTASY,MONDAY,6,815220,9.79,9027065,1122774,COMPLETED,TRUE,HYBE,"It the age of magic; a world where magic idols prevail. In these extraordinary times, an ordinary idol group called Star One is suddenly gifted with magical powers. And with these magical powers, a mysterious enemy appears. The once unpopular idol group finds themselves tasked with saving the world. Will they be able to take on this enormous responsibility to restore peace?"
3785,DARK MOON: THE BLOOD ALTAR,FANTASY,SUNDAY,6,1775799,9.75,62879874,4566456,COMPLETED,TRUE,HYBE,"Welcome to Riverfield, where the most popular boys at two rival schools happen to be vampires and werewolves. When a mysterious new student, Sooha, transfers to Riverfield, the rivals find themselves inexplicably drawn to her. As horrible incidents start to shake the town, the boys forgotten pasts slowly start to unravel and their world turns upside down."
3784,7FATES: CHAKHO,FANTASY,SATURDAY,16,1585911,9.85,34703779,2678393,COMPLETED,TRUE,HYBE,"In the corrupt city of Sinsi, Zeha suddenly wakes up in a hospital, unable to recall anything that happened after speaking with a mysterious man one night. He soon learns that strange beings called beom are wreaking havoc on the city. As destiny brings seven boys together, will they succeed in ending this fight, once and for all? Let the hunting begin!"
3779,Murim RPG Simulation,ACTION,FRIDAY,144,384090,9.66,32815800,2476474,HIATUS,FALSE,"Hyung Geun Cho,Kwang Hwi","A scout in the infamous Demon Cult, Seolhwi is on a routine patrol when his squad unexpectedly encounters a fearsome master of the Mount Hua Sect, the sworn enemies of the Demon Cult. Without warning, the Mount Hua Cult master slaughters the entire squad. As Seolhwi lies dying, lamenting years of service to the cult with nothing to show for it, he is suddenly faced with a video game prompt, asking if he would like to start again. Given the opportunity to start over and make different choices, Seolhwi vows to survive and become stronger so he can rise to the top of the Demon Cult."
3767,QUESTISM,FANTASY,WEDNESDAY,174,401984,9.55,47440658,2543477,ONGOING,FALSE,"TAEWAN,YuNuni","Gaming geek Suhyeon Kim hates school, and the dislike is mutual. Every day he faces relentless bullying from his classmates, leading him to wish his life was more like the RPG quest games he plays. Suhyeon wish is granted when a quest prompt pops up in real life with an easy quest and an enticing reward. With nothing to lose he takes the chance, and one quest soon leads to another. As the stakes get higher and the rewards get bigger, Suhyeon soon finds he gone from being an ostracized nobody to the top of the school. Just how far will Suhyeon take his quests, and how far will he fall if he refuses to participate?"
3766,100,ACTION,SUNDAY,7,129924,9.17,2662857,285891,COMPLETED,TRUE,"Hyeong Eun,Yunyeol Choi","Armed only with a gun and a frying pan, Hoyoung Cheon must survive Battlegrounds: a battleroyale style game with 100 participants, where there only one way to win: kill the 99 other players, all of them deathrow convicts. Hoyoung has another objective besides survival, though he must find an assemblyman who was captured while investigating the game, and is now an unwilling participant. Can Hoyoung complete his mission on an island with 99 people willing to kill to survive, and emerge the last one standing?"
3765,Night of Silence,THRILLER,SUNDAY,7,83224,9.15,1139559,125924,COMPLETED,TRUE,"Dongwoo Han,QHa","[PUBG UNIVERSE] When Leah finally returns to her small town after five years, she doesn find the warm welcome she expecting, as she opens the door to find her father corpse hanging from the ceiling. The police rule it a suicide, but the longer she stays in town, the more she suspects that it was anything but. In the middle of it all is a violent book her father was writing called Battlegrounds, which has half of its pages missing. But the townsfolk don appreciate Leah snooping around, and there no limit to what theyll do to stop her from uncovering the truth."
3764,Annie Green Hates Girls,ROMANCE,TUESDAY,6,189649,7.99,5832615,696365,COMPLETED,TRUE,Minorinmakes,"Annie Green, a 16yearold girl who has always had a hard time getting close to girls, faces the worst rumor going around school that she hates them! That not true at all! Annie will fight to deny this false rumor and will try to achieve what she has always wanted: to make friends with girls. Her friends Eugene and Colin will accompany her on this incredible adventure full of misunderstandings and embarrassing situations. Meanwhile, some feelings and friendships will emerge in this group of students. Will they be able to face all these challenges?"
3763,To Tame a Fire,SUPERNATURAL,MONDAY,112,426197,9.61,22913506,2439256,ONGOING,FALSE,hilluhri,"Being the daughter of two war criminals, Ray has grown up ostracized and hated by many. After a chance encounter with an infamous commander, she is suddenly driven into multiple situations that put her morals to the test all the while the phantoms of her parents legacy constantly looms over her."
3762,Everfallen,FANTASY,FRIDAY,52,162626,9.15,2212065,278203,COMPLETED,FALSE,Alai Cinereo,"As a fehrualchemist, Dave should not exist, but then, a lot of things should not exist. After a disturbing turn of events, Dave finds himself returning to RhiDaton, the very city he escaped from years ago. Meanwhile, a strange woman with mysterious powers joins forces with the merciless House Dawn to intercept a peculiar weapon before it falls into the wrong hands. Things take a turn for the worse when the city unexpectedly closes its gates. Trapped inside with no way out, Dave runs into Leto, a fellow alchemist. Together, the duo must uncover the secrets of the past and prevent the disaster from unraveling further than it already has."
3761,Red Compass,ACTION,SATURDAY,9,36007,8.51,529515,69425,COMPLETED,TRUE,Frank Calica,"Ayeka is a talented, but hotheaded agent for the Deep Garden, a secret organization tasked with exorcising spectral entities known as ""Spiders"". But when more powerful Spiders start to appear, Ayeka's recklessness will both help and harm her, as she embarks on a journey to discover the secrets of the mysterious Black Compass project. Will she lose herself in her findings? Or will she gain the power to send the Spiders back to Hell?"
3760,Re-Possessed,DRAMA,TUESDAY,101,67701,8.99,1355661,207511,COMPLETED,FALSE,"Yishan Li,Trevor Mueller","After his father cuts him off financially, Troy Richardson needs to make some money, and quick! But when his friend Mari gets him a job at the mysterious pawn shop in town, Troy is suddenly thrust into a world of demonically possessed artifacts, killer cults, and spirits from another world that want to destroy ours. Can Troy find a balance between his night time adventures repossessing cursed items, all while navigating his relationships, his school work, and trying not to be eaten by furniture with a taste for people?"
3759,Supervillainy,COMEDY,TUESDAY,27,41919,9.19,748466,108400,ONGOING,FALSE,Razz G.,"A kindhearted super human has always dreamt of becoming a superhero, but when her family becomes desperate for money, she takes a high paying job as a henchman for a notorious supervillain."
3758,Time and Time Again,SUPERNATURAL,MONDAY,80,125156,9.65,6031876,937939,HIATUS,FALSE,Deo I.,"Every full moon, the rambunctious werewolf Steve is forced to time travel. To his dismay, circumstances require that vampire agent Adam keeps Steve from ""destroying the entire universe"" or whatever. Adam is putting his job and his life on the line for Steve, but despite their best efforts the two find themselves in mortal danger from Steve's uncontrollable abilities and from the unfathomable red tape of Adam's work, time and time again."
3757,Jupiter-Men,ACTION,WEDNESDAY,61,92571,9.73,3165877,406737,COMPLETED,FALSE,Actionkiddy,"According to local legend, JupiterCity has a hero a mysterious figure with a cape made of stars known as JupiterMan. He's a defender of the helpless, a fighter of crime, and now, a missing person. Enter twins Quintin and Jackie, who suddenly find themselves taking over the hero's true duties: fighting monsters, stopping magical disasters, and taking down super villains!? Will the twins survive long enough to find JupiterMan, or will they crumble under the weight of their new responsibilities!?"
3691,The RUNWAY,ROMANCE,THURSDAY,7,1033411,9.07,75508614,4476809,COMPLETED,TRUE,"Domi,Nokdu,Hirachell","My onenight stand from Paris is my new boss?! Jian, an editor of the fashion magazine The Runway, impulsively leaves to Paris after finding out about her exfiance affair. She meets a mysterious, handsome, and somewhat cynical guy who helped her from pickpockets in Paris, and ends up having a onenight stand with him.3 months later, she meets him againat her office, as an elite new chief editor from France!"
3690,The Lone Necromancer,FANTASY,SUNDAY,165,843156,9.66,75688272,6323981,ONGOING,FALSE,"JJJ,KIM KYOUNGYEOL,KIM DONGJUN","Seongwu is a former special forces soldier who has returned to college after completing his national service. His ordinary life as a student is shattered during class one day when he and his fellow students are faced with a mysterious prompt asking them to select a role.Seongwu chooses the necromancer, a rare ability that grants him the power to control the undead. With the campus and outside world seemingly on the brink of collapse, Seongwu must use his newfound powers to battle fearsome monsters and help save his fellow students. But will they make it out alive?"
3689,Bitten Contract,ROMANCE,FRIDAY,7,775123,9.56,57030455,4464897,COMPLETED,TRUE,sungeun,"Who needs medicine when a vampire's bite can instantly make you feel better? Chaei visibly suffers from a chronic headache, which has earned her a terrible reputation as an actress. When she happens to get a taste of relief after getting bitten by the top star, Ijun who turns out to be a vampire she asks him to continue biting her, but Ijun offers a contractual relationship instead. What is his motive? Will Chaei find relief?"
3671,Return of the Mad Demon,HISTORICAL,WEDNESDAY,141,651209,9.78,48186598,4133005,ONGOING,FALSE,"JP,Ihy,Yu jin sung","The Mad Demon, Jaha Lee, dreams of becoming the God of Martial Arts. Unfortunately, his dreams are dashed after he falls off a cliff while running from the Demonic Cult for stealing the Jade of Heaven. Yet this is not the end for Jaha he awakens from the fall to find himself back in his 20s. With his knowledge of the future and of martial arts, he now has a chance at revenge and at getting life right this time. Will he be able to fulfill his dream this time around, or is he doomed to face the same fate yet again?"
3670,Cierra,ROMANCE,TUESDAY,7,377883,9.26,11877962,1331449,COMPLETED,TRUE,"Studio wooridle,Rana","Cierra Elburke and Claude LeSpencer, both sharing backgrounds of illegitimacy, find refuge from the scorn of their family and society in each other arms. But when Cierra is forced to marry someone other than her beloved, she begs for another chance at life with a happier ending. Through the power of the key to the throne that is gifted by Claude, Cierra is given a chance to start over. Yet this time, she chooses to leave everything behind, including Claude, with hope for a better life. Has she made the right choice, or will this second chance prove more disastrous than her original fate?"
3669,Double Click,SPORTS,SATURDAY,179,332583,9.66,24293755,2106385,ONGOING,FALSE,"KIM JANGHUN,PARK SUBONG,1991_corp","What happens when you lose the one thing that you were the best in the world at? Jiho Seong was once a topranked player in the online action game, One Sword. When the game eventually shuts down due to a lack of players, he loses all interest in competitive gaming. That is, until he finds out that his school has an esports club and discovers a popular teambased game called Sword Rush, which seems to be an exact copy of One Sword. With new teammates now by his side, Jiho takes another shot at rising to the top of the game!"
3666,Our Beloved Summer,ROMANCE,FRIDAY,6,463559,9.77,7102900,763623,COMPLETED,TRUE,"Han Kyoung Chal,Lee Naeun","Now a major adaptation on streaming.At Midsummer High, Yeonsu Guk is at the top of her class, while Wung Choi is ranked deadlast. And it not just their grades their personalities couldn be more different, as Yeonsu is a nononsense stickler and Wung is a carefree slacker. When a filmmaker comes to make a documentary about their school life over the course of a month, theyre not exactly thrilled to be spending so much time together. However, as the month goes on, they begin to discover each other hidden depths. At least one thing for certain theyll never forget this summer!"
3665,"Sarah, I'm Sorry: Welcome to Our Galaxy",TIPTOON,WEDNESDAY,8,159238,8.84,1665205,184981,COMPLETED,FALSE,"MiTi,GUGU","What if those tragic events never happened?What if no one was sick, no one had an accident, and everyone lived a normal campus life? If only there was a world just like Sarah wishWhen Sarah opens her window, another window appears, and she discovers a different world inside, a world with an exciting campus life that she had always dreamed about."
3654,Samurai no Tora,ACTION,SUNDAY,35,58015,9.01,974615,119865,HIATUS,FALSE,"Brandon Chen,Jose Fernandez","In the year 2200, the ageold tradition of samurai has evolved into a riveting fusion of sport and spectacle. Tokyo stands as the thrilling epicenter of this melee, its cityscape an open arena for licensed samurai to engage in intense duels, their clashes recorded and broadcasted for the world to witness.Young and ambitious Tomoe Harada finally seizes her samurai license, stepping into this vibrant battlefield. But her dreams extend beyond simply being one of the world's leading samurai. She seeks to challenge a certain someoneHowever, Tokyo teems with formidable challengers, each wielding unique fighting styles that can shatter dreams of glory. Can Tomoe and her companions rise to the challenge and etch their legacy in the chronicles of samurai history?"
3653,At Arm's Length,DRAMA,THURSDAY,13,67037,9.51,718390,62909,HIATUS,FALSE,Zushi,"When the pressures of university and betrayals within his crumbling friend group pushed him to his breaking point, Michael left school to focus on his mental health. Now one year into his recovery, he returns to university determined to get his life back on track but the scars remain, and his lingering doubts force him to keep his walls up. His desire for connection wins over when he meets Reina, a girl as guarded as he is, but he soon realizes that in order to reach her heart, he'll have to open up his own.This series contains themes regarding depression, mental health and suicide that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
3648,Rewriting Extinction,COMEDY,FRIDAY,29,117093,9.69,2174366,325700,COMPLETED,FALSE,Various Artists,An anthology dedicated to saving as many species from extinction as humanly possible.
3647,Seven Years Later,DRAMA,TUESDAY,3,210484,9.19,6871051,685148,COMPLETED,TRUE,Tirapuw,"What would you do if you couldn go anywhere whenever you felt like it? Would you free yourself? This is the difficult choice high school student Kala finds herself faced with when her friends offer to take her on a new years getaway. After a series of mishaps, she finds herself in a strange situation she appears to have been zapped seven years into the future in the blink of an eye. Will Kala overcome the bizarre experience she facing? The adventures of a girl out of time begin now!"
3606,Nonesuch,MYSTERY,TUESDAY,64,62893,9.44,2644124,383355,COMPLETED,FALSE,The Bitsy Artist,"Welcome to the town of Nonesuch. The rules are simple: You can not escape unless you leave with the person you came in with, but as Connor and Bridget discover, finding your partner is not so easy when there are dozens of copies of them wandering the old western grounds of Nonesuch Itching to become more and more like their hosts questioning them and stalking them to learn more about who they are. Connor and Bridget may know each other, but theyre about to learn just how little they know about themselves."
3600,Our Time,DRAMA,FRIDAY,3,118723,9.62,3137606,514518,COMPLETED,TRUE,"seaweed candy,Leewol","After an unexpected accident, Mirae falls into a coma. But for some reason, she keeps waking up at a time when everyone else stops. With this miraculous power, she tries desperately to wake up from her coma and return to everyone else time.Meanwhile, Mansu, a rebellious teenage boy with the ability to stop time, flicks his fingers daily to get away from family drama and troubles at school. However, he meets Mirae walking around in a time where everyone should be completely still.Will Mansu be the key for Mirae to come back to our time?"
3598,Hellbound,THRILLER,TUESDAY,7,226971,9.29,3037000,301802,COMPLETED,TRUE,"Choi Gyuseok,Yeon Sangho","Repent, or face hell on Earth! In Seoul, apparitions have started appearing before those who have done wrong to notify them of when they will die. A new religious group explains these happenings as God condemning people to make them live more righteously. Detective Jin is assigned to investigate the latest incident, just as his wife murderer is scheduled to be released from prison."
3597,Reincarnated as an Unruly Heir,ACTION,WEDNESDAY,134,402709,9.53,27072452,2201466,ONGOING,FALSE,"Jeon madu,zaemu,eunho","Once a rising martial arts master, Jagak Yang is known as the Ten Strike Finisher due to his ability to defeat any opponent within ten moves. Jagak is also the son of the leader of the Great Martial Alliance, an organization of virtuous martial arts sects. His future leadership over the martial arts world seems all but assured that is, until he is assassinated by jealous rivals! Jagak is reincarnated into the body of Cheonso Ma, the playboy secondincommand of the evil Shining Light Cult. Can Jagak remain true to his principles despite his new life on the dark side?"
3596,The Greatest Estate Developer,FANTASY,THURSDAY,183,1214577,9.91,166971789,13697462,ONGOING,FALSE,"Lee Hyun Min,Kim Hyunsoo,BK_Moon","When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world magic, can Suho dig his new family out of debt and build a better future?"
3595,Study Group,ACTION,SUNDAY,183,914972,9.72,57154965,4167964,ONGOING,FALSE,"Hyungwuk Shin,Seungyeon Ryu","Nicknamed the school for future criminals,Yusung Technical High School isn exactly the ideal place to study. A rarity among his peers, Gamin is a student with just one goal: to get into university. At a school where it every man for himself, he is rejected from countless study groups before he decides to form his own. When Hankyeong, Gamin former tutor, joins his high school in hopes of earning her teacher certification, it seems like theyre both reaching for the impossible. Can they defeat the odds and achieve their dreams?"
3593,The Earth's Chosen Savior,ACTION,FRIDAY,7,210607,9.02,6103096,641609,COMPLETED,TRUE,"Shinel,Ha jung soo","The Earth has a message for all of its inhabitants: the world is ending in 42 days, and monsters will bring about the apocalypse. Game studio employee Jeongu Park is selected by the Earth as someone who can save the planet, but he must first survive in a world where people are now killing each other for power. He also must compete with other saviors to retain his planetsaving abilities. As doomsday approaches, can Jeongu become the savior the world needs?"
3591,Wished You Were Dead,DRAMA,SATURDAY,7,1205277,9.02,104083338,8658385,COMPLETED,TRUE,"SEOCHEONG,ARAN,JINSEO,KIMAE","King Karloi of Croisen finds himself at odds with his position in life. His wife father, Duke Deluah, is angling for the throne, and as an outsider to the family, Karloi fears for his position. His frustrations have affected his marriage, though he finds himself questioning his cold approach to his wife, Evonne. He may no longer recognize her, but Evonne saved his life long ago, and was his first love. This is but one of many secrets Evonne bears the weight of, having fallen victim to a curse that prevents her from telling any secrets"
3581,Ultra-Alternate Character,ACTION,THURSDAY,14,260209,9.41,12891055,1298833,COMPLETED,TRUE,JIXKSEE,"In Ergosphere Online, a VR MMORPG craze, Oreum Lee is harshly mocked by his party members for being a mediocre healer. Not only that, his teammates in the game bully him in real life at school. Oreum saving grace is his alternate character, a powerful Avenger class character that he plays with extraordinary skill. One day when Oreum logs out of the game, a glitch in the system imbues him with his alternate character abilities and forces him to fight against evil monsters from the ingame realm. Will Oreum survive the game world and his school life at the same time?"
3577,Flawed Almighty,SUPERNATURAL,MONDAY,7,247438,9.64,15759959,2246307,COMPLETED,TRUE,"Carnby Kim,RH Song",Do good or go to hell. The conditions of his new curse seem simple enough for oncehopeful hoodlum Jeonji Kim. Or so it seems when his perky guardian angel shows up on his doorstep one day and heals his limp. But will simply going through the motions of helping people be enough to appease a petty god with a grudge?
3525,Agatha,DRAMA,FRIDAY,4,162313,9.21,4952532,725715,COMPLETED,TRUE,Dain Lee,"Despite her title, Princess Agatha was a sweet and unassuming girl who lived with relatives away from the royal palace. When her father sudden death put her on the throne, she was happy to become the Queen Consort instead, letting her husband Halon rule as the King of Zerlasha. Little did she know that Halon would scheme behind her back, allying with the powerful Kingdom of Cavenia, an erstwhile enemy. With her country Zerlasha falling prey to corruption and crime, the time arrives for Agatha to step up as a true queen and leader. Will Queen Agatha take a stand against King Halon to save her country and protect her people?"
3515,Death: Rescheduled,THRILLER,SATURDAY,93,877188,9.36,39161828,5193605,HIATUS,FALSE,Snailords,"Born into a strange world, where one murder a year is legal, Kreyul witnessed his childhood friend die, as the killer walked free. Kreyul begins a journey to end the killing practice across the 5 districts of Criminaxe. Traveling from districts where love is a crime punishable by death, to districts with playgrounds for serial killers to hunt children, Kreyul's team have their work cut out for them. Will they end the kill law before it ends them?"
3514,Just a Goblin,FANTASY,THURSDAY,103,336475,9.41,22489280,1954427,ONGOING,FALSE,"Brandon Chen,Jksmanga & Inuupen,Inuupen","For centuries, adventurers have slaughtered monsters for sport and hunted goblins for their body parts and linens. But why? This is the question, Nog, the goblin inventor, has been trying to answer. After accidentally unlocking an arcane power that allows Nog to ""level up"" and grow in strength, he finally discovers the confidence to chase the answer to his question. Nog will set on a perilous quest across the world with his best friend, Gubble, to discover why humans hunt goblins! Can monsters and adventurers live in peace?"
3485,Floating in My Mind,SUPERNATURAL,WEDNESDAY,7,161848,8.9,3750671,517895,COMPLETED,TRUE,hcy,"One summer day, Sandeul returns to Garam small high school. Garam doesn really remember him, although they used to be friends when they were little. Sandeul is outgoing, handsome, and popular whereas Garam is a shy social outcast, ignored by all her classmates. However, that mundane summer changes when Garam finds out about Sandeul secret. And Garam will not be able to forget it, because Sandeul will keep floating in her mind"
3484,Perfect Marriage Revenge,ROMANCE,SUNDAY,7,1196662,9.37,100756845,7564514,COMPLETED,TRUE,"Yibambe,so young,Jerryball","Iju Han isn sure where her life went wrong. Once the heiress to a wealthy business magnate, she now an ordinary housewife whose main concerns are her nagging inlaws and household chores. Things take a much more tragic turn, however, when she finds her husband confessing his love to her stepsister. Devastated, she runs away, only to be hit by a car and killed. But when she opens her eyes, she finds that she awakened a year ago in the past, before her life went awry. Given a second chance at life, Iju vows revenge, determined to take back all that she lost."
3483,Laras's Heart,DRAMA,SUNDAY,9,90577,9.01,1607324,167589,COMPLETED,TRUE,Tupaikidal,"In this prequel to Maya World, we catch up with the characters Radi, Laras, Maya, Tara and others while they are still in high school. The series focuses on Radi and his invitation into PEDAL, a mysterious chat group devoted to asking out Laras, the most popular girl in school."
3482,ANT,THRILLER,MONDAY,5,92535,9.14,2048062,169852,COMPLETED,TRUE,Jaehee,"They live under our feet Sihwan Kim decides to stay at Dabin Park's house for a while. Little does he know that unidentified ants dwell belowThrough an experiment, a monsterlike ant creature is born and begins to kidnap people. Will Sihwan and Dabin, who are now caught up in the incident, be able to escape after twists and turns?"
3481,Blade of the Phantom Master,ACTION,FRIDAY,9,61297,8.57,2054531,248403,COMPLETED,TRUE,"Inwan Youn,Kyungil Yang","Long ago, there were royal inspectors in a country called Jyushin. They disguised themselves as shabby travelers and passed through towns, big and small. The duty of these inspectors was to find corrupt officials and punish them. But Jyushin has fallen. The world is corrupt, and no one answers the cry for help from the suffering people anymore. However, one royal inspector remains, roaming the lands"
3480,R-X: RAYER HUNTER,SF,SUNDAY,3,91911,7.84,1333522,125094,COMPLETED,TRUE,"Gyoc,Hanga","Humanity has lost. By the end of World War Three, the Rvirus has decimated 80% of the world population. To make matters worse, the virus transforms the infected into mindless monsters who crave human flesh, with some evolving into powerful beings with special powers called Rayers. The last remaining human settlements live in fear, their survival entirely dependent on the RX, teenagers who have gained special abilities themselves through contact with Rayers. Wielding lethal weapons and supernatural abilities, the RX fights to defend what little hope humanity has left."
3479,Housekeeper,SF,WEDNESDAY,141,193381,9.59,9692169,1183726,HIATUS,FALSE,"Yongtaek Chae,Yuhyun","AI robots are fighting against humans for humanity. The world has fallen victim to a terrible virus, which turns people into zombielike creatures. The government has decided to eradicate the infected people rather than cure them. But, Hasty, a housekeeper AI robot, cannot give up on her master Navil. She is willing to fight for humanity."
3478,The Lone Spellcaster,FANTASY,TUESDAY,184,538110,7.89,41544772,2725268,ONGOING,FALSE,"Minchoba,Chungcho","The world is under threat from interdimensional monsters, and only the chosen Awakened humans possessed of special powers can defeat them! Sure, it sounds exciting, but it a far cry from reality for ordinary office worker Dohyeok Park, who more worried about landing a big business deal that could save his job. That is, until one day when Dohyeok path crosses a monster outbreak, causing him to manifest his true powers as a rare and powerful form of Awakened. With his newfound abilities attracting eager allies and powerful enemies, will Dohyeok find that he has what it takes to survive?"
3477,Blue,DRAMA,TUESDAY,6,155380,9.81,1890707,315724,COMPLETED,TRUE,kennsaty,"As a bridge between the living and the dead, Juni is an outcast at her new school. One peculiar ghost may be able to change her bleak school life, however. He may be a ghost, but Jimmy seems to understand Juni better than any of her classmates. Juni tries her best to ignore him, but when Jimmy suddenly disappears, Juni finds herself longing for the ghost she once took for granted."
3476,Mage Again,FANTASY,MONDAY,104,170503,9.73,5739536,795080,HIATUS,FALSE,"Myoung rang,Sulmo","Rangderkessel, the greatest mage of the land, sacrifices his life to seal the king of destruction, Persiadis, in six sacred relics. The relics are distributed among six different hands to be kept safe, and once again, peace is restored. However, when someone begins to collect the relics to resurrect the demon, Rangderkessel awakens from a 600year slumber as the boy Ranghae."
3475,Living with Magicians ,FANTASY,FRIDAY,7,112831,9.56,3745845,503185,COMPLETED,TRUE,"Studio wooridle,Girdap","Living in the city can be tough. Living with magicians can be tougher.Rangse Enna worked hard to pass the government official exam. After being stationed to work for the government in the city, she bravely left her hometown only to be housed with the magicians. The apartment seems to be full of strange magicians who operate differently from the people Rangse used to know. Will she be able to adjust to her new job, new city, and her new apartment?"
3454,The Predator,THRILLER,SATURDAY,7,188758,9.12,5292698,584177,COMPLETED,TRUE,"Chi Chi,Shin Heebin","Sangjin seems like your typical average joe working parttime at a convenience store. That is until you find out he lives with a humaneating monster. To keep the monster's appetite satisfied, he feeds the monster humans whom he deems to be trash of the world. One day, a girl named Jiwon, who believes the monster to be a god, decides to move in with the two. With the police closing in on Sangjin as the main suspect in the recent disappearances, how long will he be able to get away with this?"
3453,The Druid of Seoul Station,ACTION,THURSDAY,181,700932,9.31,65320939,5136919,ONGOING,FALSE,"liveBear,Mun sung ho,Jin Seol woo","What started out as an ordinary day turned upside down when an unknown catastrophe struck Earth, transporting Suho Park to a different planet. He eventually learns how to adapt and fight for his survival in this foreign world, but one day, just as suddenly as he was sucked into this new planet, Suho is pulled back to Earth. He quickly learns that return to life as he remembers it is no longer possible, as Earth is in constant battle with monsters whove managed to infiltrate the planet. How will Suho fight against the monsters attacking Earth, and will he be able to survive this time with his current skills?"
